invoice_id,purchase_date,time,gender,city,payment_method,invoice_amount
458,2024-10-11,15:19,Male,Mexico City,Paypal,518.01
342,2024-08-17,12:19,Female,Malaga,Paypal,919.16
262,2024-04-21,20:44,Male,Malaga,Cash,853.46
602,2024-04-25,15:25,Male,Mexico City,Credit Card,25.45
551,2024-07-12,11:18,Male,Marbella,Cash,776.86
164,2024-07-31,16:05,Male,Torremolinos,Cash,299.08
847,2024-09-15,20:20,Female,Benalmedena,Credit Card,467.39
431,2024-08-06,09:15,Male,Malaga,Paypal,503.61
16,2024-09-14,14:07,Female,Mexico City,Paypal,453.52
287,2024-06-25,15:52,Male,Marbella,Credit Card,639.6
443,2024-11-01,12:49,Male,Marbella,Cash,249.23
440,2024-08-08,13:04,Male,Malaga,Paypal,467.03
251,2024-05-17,17:46,Male,Marbella,Cash,731.14
503,2024-03-20,19:20,Male,Fuengirola,Paypal,405.11
799,2024-10-06,10:09,Female,Mexico City,Credit Card,575.57
153,2024-10-17,20:32,Female,Fuengirola,Credit Card,87.69
573,2024-03-18,10:17,Male,Mexico City,Cash,50.56
584,2024-09-09,12:08,Female,Malaga,Cash,256.78
86,2024-08-08,15:36,Female,Benalmedena,Cash,248.0
755,2024-10-12,17:54,Male,Fuengirola,Credit Card,490.63
371,2024-05-24,20:31,Female,Torremolinos,Paypal,619.47
718,2024-09-15,09:51,Male,Malaga,Paypal,461.55
527,2024-04-10,13:30,Male,Benalmedena,Paypal,329.81
940,2024-04-09,11:07,Female,Mexico City,Cash,773.48
229,2024-05-23,17:03,Female,Malaga,Credit Card,164.86
108,2024-12-08,20:04,Male,Benalmedena,Cash,827.01
390,2024-01-29,15:59,Male,Marbella,Paypal,139.22
584,2024-08-17,14:22,Male,Malaga,Cash,634.02
999,2024-10-23,10:27,Female,Mexico City,Cash,545.71
735,2024-02-14,15:53,Female,Mexico City,Paypal,384.67
665,2024-01-23,15:07,Male,Malaga,Credit Card,237.66
972,2024-06-03,14:56,Male,Fuengirola,Credit Card,911.02
15,2024-12-30,11:53,Female,Mexico City,Credit Card,202.11
569,2024-06-18,16:02,Female,Fuengirola,Credit Card,758.07
794,2024-10-13,10:56,Male,Fuengirola,Credit Card,138.54
842,2024-10-15,18:40,Female,Marbella,Cash,773.61
101,2024-02-14,20:40,Female,Torremolinos,Credit Card,997.53
543,2024-06-06,20:43,Female,Mexico City,Paypal,782.88
939,2024-07-19,14:43,Female,Fuengirola,Cash,472.73
321,2024-06-06,15:47,Female,Fuengirola,Paypal,441.24
908,2024-08-08,12:16,Female,Mexico City,Cash,661.45
939,2024-05-28,10:50,Female,Malaga,Cash,800.79
102,2024-01-31,11:13,Female,Benalmedena,Cash,676.27
129,2024-01-09,15:17,Female,Mexico City,Cash,457.97
898,2024-03-23,18:24,Female,Torremolinos,Credit Card,449.62
552,2024-05-25,16:35,Female,Torremolinos,Paypal,421.83
69,2024-07-02,15:07,Male,Malaga,Credit Card,415.0
363,2024-04-23,18:32,Female,Fuengirola,Paypal,99.44
918,2024-01-14,11:48,Male,Benalmedena,Cash,245.72
36,2024-08-08,18:05,Female,Malaga,Credit Card,507.0
700,2024-05-16,17:31,Female,Malaga,Credit Card,859.93
368,2024-05-02,12:26,Male,Benalmedena,Cash,890.3
236,2024-01-26,17:43,Male,Marbella,Paypal,279.92
418,2024-09-03,19:49,Female,Mexico City,Cash,345.28
24,2024-01-21,13:02,Male,Fuengirola,Paypal,77.3
817,2024-02-05,10:48,Female,Torremolinos,Cash,431.77
153,2024-10-10,12:17,Male,Benalmedena,Paypal,25.81
350,2024-09-25,13:11,Female,Fuengirola,Paypal,440.44
632,2024-08-21,13:24,Female,Marbella,Credit Card,601.13
509,2024-10-11,11:32,Male,Benalmedena,Credit Card,223.34
882,2024-10-14,15:42,Female,Benalmedena,Paypal,869.66
10,2024-07-20,12:00,Male,Malaga,Credit Card,735.4
337,2024-07-07,14:09,Male,Marbella,Cash,24.22
588,2024-03-20,09:34,Female,Fuengirola,Paypal,677.27
272,2024-12-09,15:13,Male,Malaga,Cash,86.37
206,2024-08-05,12:02,Female,Torremolinos,Cash,785.99
630,2024-08-29,14:17,Male,Torremolinos,Paypal,445.32
987,2024-05-21,16:42,Female,Fuengirola,Paypal,793.09
249,2024-08-22,13:46,Male,Benalmedena,Credit Card,576.66
951,2024-11-12,20:47,Female,Fuengirola,Cash,990.94
41,2024-05-01,09:55,Male,Fuengirola,Paypal,440.4
919,2024-05-09,11:35,Female,Mexico City,Paypal,307.81
222,2024-08-03,14:01,Male,Marbella,Paypal,995.38
907,2024-03-16,20:08,Male,Mexico City,Cash,587.63
975,2024-01-20,13:24,Male,Mexico City,Cash,15.99
633,2024-08-28,14:50,Male,Mexico City,Paypal,411.81
377,2024-07-22,14:27,Female,Torremolinos,Credit Card,450.65
851,2024-04-09,09:19,Female,Malaga,Cash,714.64
102,2024-05-09,19:17,Female,Malaga,Cash,11.05
325,2024-01-04,10:23,Female,Benalmedena,Paypal,103.1
219,2024-12-10,12:33,Male,Marbella,Credit Card,920.39
494,2024-08-26,12:18,Male,Mexico City,Paypal,436.96
651,2024-10-05,19:18,Female,Marbella,Credit Card,621.19
768,2024-11-13,17:50,Male,Fuengirola,Cash,249.35
462,2024-10-25,17:21,Male,Mexico City,Paypal,476.15
110,2024-01-24,12:46,Male,Fuengirola,Credit Card,514.68
108,2024-11-07,16:30,Female,Malaga,Cash,427.22
396,2024-04-27,12:56,Male,Fuengirola,Credit Card,274.12
766,2024-09-13,20:51,Male,Benalmedena,Cash,172.43
965,2024-02-06,17:37,Female,Marbella,Cash,729.09
408,2024-03-19,12:04,Male,Fuengirola,Credit Card,866.94
541,2024-09-16,16:54,Male,Malaga,Cash,122.03
663,2024-07-26,18:15,Male,Fuengirola,Paypal,126.54
160,2024-10-18,12:15,Female,Torremolinos,Cash,479.67
697,2024-12-27,18:58,Male,Mexico City,Cash,677.78
317,2024-10-09,16:58,Female,Fuengirola,Paypal,881.56
420,2024-01-03,14:39,Female,Torremolinos,Cash,923.96
985,2024-01-24,20:31,Female,Fuengirola,Credit Card,194.31
44,2024-10-02,09:17,Male,Benalmedena,Credit Card,457.43
686,2024-03-25,17:41,Male,Torremolinos,Cash,803.94
278,2024-01-12,17:43,Male,Mexico City,Cash,61.29
289,2024-11-01,18:47,Female,Torremolinos,Paypal,45.82
755,2024-08-07,18:43,Male,Mexico City,Paypal,844.1
322,2024-05-21,17:20,Male,Marbella,Paypal,427.86
781,2024-02-14,16:46,Male,Mexico City,Paypal,377.78
390,2024-03-10,11:48,Male,Fuengirola,Paypal,257.58
199,2024-02-06,15:50,Female,Benalmedena,Paypal,272.93
345,2024-03-13,16:09,Male,Torremolinos,Paypal,326.56
110,2024-11-10,11:04,Female,Marbella,Paypal,840.39
469,2024-08-20,12:20,Female,Benalmedena,Paypal,740.51
390,2024-08-09,14:12,Male,Marbella,Cash,229.7
171,2024-05-16,18:51,Male,Marbella,Cash,718.89
797,2024-12-23,13:33,Female,Benalmedena,Paypal,212.96
703,2024-02-01,16:58,Female,Malaga,Paypal,773.18
824,2024-02-07,12:09,Male,Mexico City,Credit Card,71.78
2,2024-07-28,12:51,Female,Fuengirola,Paypal,725.89
340,2024-03-13,11:07,Male,Marbella,Paypal,378.72
721,2024-03-17,16:22,Female,Mexico City,Credit Card,143.47
279,2024-02-20,17:43,Male,Torremolinos,Cash,799.0
962,2024-06-20,11:07,Female,Mexico City,Cash,635.85
515,2024-01-05,10:16,Male,Benalmedena,Cash,553.23
11,2024-05-09,17:20,Female,Mexico City,Paypal,758.99
292,2024-11-09,20:52,Female,Fuengirola,Credit Card,455.12
962,2024-11-11,11:30,Male,Fuengirola,Credit Card,57.45
991,2024-04-16,14:05,Female,Marbella,Cash,288.8
969,2024-08-29,17:45,Female,Mexico City,Cash,72.86
471,2024-10-04,10:28,Male,Fuengirola,Credit Card,338.55
374,2024-04-05,13:22,Male,Malaga,Credit Card,456.25
288,2024-01-03,13:45,Female,Marbella,Paypal,539.87
105,2024-12-06,14:50,Female,Fuengirola,Credit Card,669.38
351,2024-05-28,15:07,Male,Malaga,Cash,320.44
809,2024-02-23,17:42,Male,Benalmedena,Cash,40.58
348,2024-12-20,12:57,Female,Benalmedena,Paypal,255.2
795,2024-03-30,16:42,Male,Benalmedena,Cash,163.58
462,2024-06-24,16:23,Male,Torremolinos,Cash,368.3
999,2024-01-20,15:38,Female,Malaga,Cash,200.82
195,2024-07-25,15:26,Female,Fuengirola,Paypal,200.59
748,2024-05-01,09:05,Female,Fuengirola,Credit Card,56.84
443,2024-01-08,09:38,Female,Mexico City,Paypal,233.72
937,2024-11-07,18:12,Female,Benalmedena,Cash,461.84
878,2024-11-10,10:46,Male,Marbella,Credit Card,866.8
604,2024-04-03,15:13,Male,Mexico City,Credit Card,884.4
397,2024-05-19,16:35,Male,Mexico City,Paypal,716.77
527,2024-11-30,12:25,Male,Malaga,Cash,854.01
225,2024-09-30,10:34,Female,Fuengirola,Paypal,878.73
760,2024-08-26,11:28,Female,Malaga,Cash,548.19
624,2024-07-05,09:35,Female,Benalmedena,Credit Card,768.51
28,2024-09-20,20:13,Female,Benalmedena,Paypal,549.53
492,2024-03-23,13:54,Male,Fuengirola,Paypal,845.91
859,2024-09-07,19:07,Female,Benalmedena,Cash,742.31
958,2024-02-23,13:44,Female,Benalmedena,Paypal,743.92
595,2024-05-31,18:14,Female,Benalmedena,Cash,576.52
554,2024-05-01,10:45,Female,Marbella,Credit Card,805.07
371,2024-11-06,18:28,Female,Malaga,Paypal,539.17
366,2024-11-27,09:47,Male,Fuengirola,Credit Card,981.71
48,2024-10-10,15:22,Female,Malaga,Paypal,181.92
892,2024-06-21,15:35,Male,Torremolinos,Cash,841.73
531,2024-01-28,16:52,Male,Mexico City,Paypal,399.22
5,2024-05-30,20:37,Female,Marbella,Credit Card,800.0
280,2024-05-01,15:40,Male,Mexico City,Cash,607.49
693,2024-11-06,18:16,Male,Malaga,Cash,304.75
689,2024-04-22,15:48,Female,Malaga,Paypal,422.49
11,2024-11-15,11:26,Male,Mexico City,Credit Card,472.55
649,2024-03-20,12:37,Male,Benalmedena,Cash,537.59
789,2024-11-21,11:32,Male,Marbella,Credit Card,626.66
726,2024-09-14,12:21,Female,Mexico City,Credit Card,282.44
827,2024-10-17,12:49,Female,Torremolinos,Credit Card,321.93
962,2024-11-09,12:43,Female,Malaga,Cash,210.71
21,2024-05-04,19:12,Male,Fuengirola,Paypal,117.48
864,2024-08-02,11:27,Male,Malaga,Credit Card,794.87
824,2024-08-28,14:45,Female,Marbella,Paypal,660.66
909,2024-04-26,09:16,Female,Marbella,Cash,758.66
422,2024-05-30,18:11,Female,Mexico City,Paypal,965.06
315,2024-06-29,15:48,Female,Marbella,Paypal,497.4
95,2024-02-25,10:37,Male,Fuengirola,Credit Card,712.04
611,2024-11-06,11:44,Female,Marbella,Cash,84.18
572,2024-11-15,18:07,Male,Marbella,Paypal,900.22
751,2024-12-06,11:13,Male,Marbella,Cash,642.03
558,2024-06-22,11:12,Female,Torremolinos,Cash,527.35
509,2024-06-03,18:46,Male,Marbella,Cash,819.17
907,2024-04-27,15:40,Male,Fuengirola,Cash,22.14
742,2024-06-16,16:34,Male,Benalmedena,Credit Card,763.58
54,2024-02-29,16:02,Male,Fuengirola,Credit Card,257.53
696,2024-12-25,20:45,Male,Mexico City,Credit Card,239.37
4,2024-09-17,13:51,Male,Benalmedena,Paypal,41.72
291,2024-12-30,18:16,Male,Fuengirola,Paypal,719.5
267,2024-10-24,20:49,Male,Benalmedena,Credit Card,790.61
957,2024-04-19,11:23,Male,Fuengirola,Paypal,475.78
805,2024-06-02,16:07,Female,Malaga,Cash,424.33
985,2024-02-19,20:04,Female,Torremolinos,Credit Card,569.21
929,2024-09-27,10:59,Male,Fuengirola,Cash,623.28
679,2024-03-11,13:32,Female,Torremolinos,Credit Card,427.14
301,2024-05-26,14:39,Female,Torremolinos,Credit Card,516.98
895,2024-11-08,10:50,Female,Mexico City,Paypal,17.96
343,2024-01-17,16:19,Male,Torremolinos,Credit Card,669.2
533,2024-07-17,14:48,Female,Mexico City,Paypal,529.31
256,2024-10-27,10:30,Female,Torremolinos,Credit Card,938.34
693,2024-12-05,10:51,Female,Mexico City,Paypal,228.63
858,2024-05-07,17:49,Male,Mexico City,Cash,425.2
519,2024-11-27,14:38,Male,Mexico City,Credit Card,120.48
801,2024-11-13,14:42,Male,Marbella,Cash,698.34
211,2024-05-25,11:55,Male,Marbella,Credit Card,833.83
249,2024-10-01,15:03,Male,Torremolinos,Paypal,597.01
904,2024-11-30,15:56,Male,Fuengirola,Credit Card,259.03
168,2024-09-29,19:01,Male,Benalmedena,Credit Card,743.13
551,2024-06-20,19:39,Male,Fuengirola,Credit Card,435.45
403,2024-01-16,16:52,Female,Torremolinos,Credit Card,702.24
291,2024-02-02,09:37,Male,Malaga,Paypal,852.2
796,2024-01-14,18:55,Male,Benalmedena,Cash,419.45
46,2024-07-21,17:06,Male,Mexico City,Credit Card,25.51
321,2024-12-05,17:57,Female,Fuengirola,Paypal,631.89
32,2024-02-12,14:50,Male,Torremolinos,Cash,253.4
972,2024-09-27,18:15,Female,Torremolinos,Cash,67.38
433,2024-05-16,14:55,Male,Torremolinos,Credit Card,535.07
265,2024-09-24,17:47,Male,Fuengirola,Cash,593.07
284,2024-03-24,10:40,Female,Mexico City,Paypal,335.78
587,2024-04-05,13:16,Male,Benalmedena,Paypal,717.31
461,2024-10-20,10:55,Female,Mexico City,Paypal,418.3
873,2024-12-04,18:01,Male,Fuengirola,Cash,481.11
291,2024-04-19,12:42,Male,Torremolinos,Credit Card,644.84
678,2024-09-04,13:19,Male,Marbella,Cash,536.53
180,2024-12-26,15:48,Male,Malaga,Cash,136.51
207,2024-08-27,14:31,Female,Fuengirola,Cash,368.24
379,2024-06-19,15:56,Male,Torremolinos,Credit Card,359.47
519,2024-08-30,15:28,Male,Malaga,Paypal,407.24
487,2024-08-19,15:29,Female,Mexico City,Paypal,80.69
469,2024-01-29,16:17,Female,Benalmedena,Cash,737.2
624,2024-09-03,11:58,Female,Fuengirola,Credit Card,688.39
444,2024-11-08,14:20,Male,Fuengirola,Cash,723.36
637,2024-01-23,09:28,Male,Mexico City,Credit Card,73.62
744,2024-02-04,10:37,Male,Malaga,Cash,126.4
71,2024-07-17,09:34,Male,Marbella,Paypal,408.31
443,2024-05-20,17:45,Male,Torremolinos,Credit Card,68.58
755,2024-05-14,20:24,Male,Fuengirola,Credit Card,567.3
268,2024-01-10,20:34,Female,Malaga,Paypal,65.39
200,2024-09-28,15:20,Male,Torremolinos,Cash,257.14
842,2024-06-03,15:51,Male,Torremolinos,Credit Card,104.65
41,2024-07-31,12:29,Female,Fuengirola,Cash,486.65
210,2024-09-20,17:09,Male,Malaga,Paypal,531.4
180,2024-07-29,15:05,Female,Marbella,Paypal,753.93
165,2024-09-07,13:36,Male,Malaga,Credit Card,295.75
462,2024-04-05,10:30,Female,Malaga,Cash,264.22
596,2024-11-17,16:53,Female,Marbella,Cash,458.67
231,2024-02-04,20:24,Female,Torremolinos,Credit Card,763.96
629,2024-11-01,10:37,Male,Marbella,Credit Card,713.78
737,2024-02-13,19:08,Female,Marbella,Credit Card,896.47
919,2024-07-26,17:58,Female,Mexico City,Credit Card,620.08
52,2024-04-10,10:17,Female,Torremolinos,Paypal,939.69
511,2024-04-09,19:43,Male,Benalmedena,Cash,250.01
363,2024-01-27,09:56,Male,Malaga,Paypal,748.41
79,2024-03-21,09:05,Female,Malaga,Credit Card,339.36
581,2024-11-19,15:27,Female,Mexico City,Paypal,52.24
614,2024-10-20,18:59,Male,Torremolinos,Credit Card,532.87
4,2024-04-10,13:36,Male,Mexico City,Credit Card,163.28
611,2024-08-27,12:39,Male,Mexico City,Cash,68.32
576,2024-06-23,17:44,Male,Fuengirola,Credit Card,933.85
362,2024-02-08,18:29,Male,Benalmedena,Credit Card,544.33
606,2024-12-25,12:58,Female,Mexico City,Credit Card,563.76
529,2024-05-22,13:45,Female,Fuengirola,Paypal,888.64
688,2024-06-08,17:54,Female,Torremolinos,Credit Card,679.05
844,2024-12-13,20:36,Female,Mexico City,Credit Card,200.94
179,2024-02-04,13:36,Male,Benalmedena,Paypal,612.93
435,2024-10-02,14:31,Male,Malaga,Cash,600.3
910,2024-09-25,19:00,Male,Torremolinos,Credit Card,442.0
356,2024-09-25,15:41,Female,Marbella,Cash,440.31
761,2024-12-18,18:14,Female,Mexico City,Paypal,529.14
189,2024-08-01,17:26,Female,Benalmedena,Paypal,686.16
718,2024-11-28,11:53,Male,Mexico City,Cash,703.34
800,2024-10-28,13:13,Male,Benalmedena,Cash,199.32
525,2024-07-29,18:44,Female,Torremolinos,Cash,432.57
552,2024-11-23,09:05,Male,Mexico City,Cash,84.76
915,2024-12-23,12:42,Female,Mexico City,Paypal,899.66
703,2024-08-18,17:14,Male,Malaga,Credit Card,191.59
383,2024-04-24,13:06,Male,Fuengirola,Credit Card,912.03
695,2024-01-18,15:13,Female,Marbella,Paypal,143.59
184,2024-01-15,11:11,Male,Benalmedena,Credit Card,959.66
972,2024-02-23,13:36,Female,Fuengirola,Cash,694.08
378,2024-08-07,19:50,Female,Malaga,Paypal,988.82
38,2024-07-03,14:14,Female,Torremolinos,Credit Card,355.78
856,2024-03-18,17:08,Male,Mexico City,Credit Card,540.26
465,2024-09-13,13:00,Male,Benalmedena,Paypal,784.09
786,2024-12-23,17:54,Male,Fuengirola,Paypal,472.72
564,2024-04-19,19:19,Male,Torremolinos,Credit Card,843.46
49,2024-03-17,20:57,Female,Fuengirola,Cash,885.19
690,2024-03-07,18:29,Male,Marbella,Paypal,642.74
832,2024-10-04,16:13,Male,Marbella,Credit Card,97.15
809,2024-07-29,16:35,Female,Malaga,Credit Card,816.18
869,2024-06-02,19:06,Male,Benalmedena,Paypal,338.86
377,2024-09-28,19:26,Male,Fuengirola,Paypal,689.06
556,2024-05-03,13:45,Female,Torremolinos,Paypal,18.43
964,2024-10-17,10:09,Female,Mexico City,Cash,917.47
476,2024-04-02,15:21,Male,Benalmedena,Paypal,743.15
339,2024-07-28,09:38,Male,Benalmedena,Credit Card,170.42
446,2024-03-31,15:06,Male,Fuengirola,Credit Card,924.26
29,2024-08-12,11:02,Male,Fuengirola,Paypal,655.68
317,2024-05-29,10:16,Male,Fuengirola,Paypal,847.92
121,2024-07-18,15:20,Female,Mexico City,Cash,400.4
335,2024-08-08,12:12,Male,Torremolinos,Paypal,713.92
717,2024-06-18,18:14,Female,Benalmedena,Paypal,330.02
775,2024-02-03,13:15,Female,Marbella,Paypal,899.3
434,2024-08-06,13:11,Female,Malaga,Credit Card,159.68
973,2024-07-15,12:59,Male,Torremolinos,Paypal,285.28
759,2024-01-23,14:22,Male,Fuengirola,Paypal,541.87
251,2024-07-28,11:55,Male,Marbella,Cash,862.76
775,2024-06-14,20:54,Male,Torremolinos,Credit Card,895.59
704,2024-06-26,10:26,Male,Fuengirola,Credit Card,306.6
107,2024-07-24,14:55,Male,Benalmedena,Cash,734.4
11,2024-01-03,13:55,Female,Mexico City,Paypal,63.77
323,2024-06-16,17:49,Male,Benalmedena,Cash,453.34
324,2024-01-01,20:04,Female,Fuengirola,Credit Card,89.68
983,2024-01-31,12:58,Female,Mexico City,Cash,98.0
950,2024-12-10,15:49,Female,Marbella,Cash,550.71
178,2024-05-05,16:45,Male,Benalmedena,Cash,780.16
951,2024-04-06,16:52,Female,Malaga,Credit Card,528.9
502,2024-08-26,17:39,Male,Marbella,Paypal,672.43
819,2024-02-21,12:39,Male,Mexico City,Paypal,309.77
862,2024-08-30,13:54,Male,Mexico City,Credit Card,179.43
407,2024-04-22,20:52,Male,Mexico City,Cash,344.73
551,2024-01-15,12:36,Male,Malaga,Cash,222.5
260,2024-04-13,17:53,Female,Torremolinos,Paypal,331.68
35,2024-09-21,17:12,Female,Benalmedena,Cash,45.58
963,2024-09-11,13:12,Female,Fuengirola,Paypal,847.32
902,2024-03-08,13:56,Male,Marbella,Credit Card,304.25
246,2024-08-21,15:53,Female,Mexico City,Cash,820.77
802,2024-07-24,20:03,Female,Marbella,Paypal,88.06
944,2024-10-01,18:09,Male,Marbella,Credit Card,61.07
711,2024-08-23,11:58,Female,Benalmedena,Credit Card,181.73
310,2024-06-19,10:51,Female,Benalmedena,Cash,443.18
65,2024-11-07,15:00,Male,Torremolinos,Cash,552.06
10,2024-01-03,13:10,Female,Fuengirola,Cash,600.92
754,2024-06-16,11:39,Female,Marbella,Credit Card,261.84
544,2024-01-19,15:36,Male,Marbella,Cash,896.85
103,2024-06-19,20:14,Female,Mexico City,Paypal,712.28
905,2024-08-03,10:24,Female,Torremolinos,Cash,973.37
992,2024-05-16,11:11,Female,Benalmedena,Paypal,405.82
291,2024-03-20,14:14,Male,Benalmedena,Cash,298.76
693,2024-12-04,17:10,Female,Fuengirola,Paypal,988.63
715,2024-08-29,13:00,Female,Marbella,Cash,321.97
780,2024-07-17,12:06,Male,Malaga,Credit Card,475.22
382,2024-03-02,20:16,Male,Mexico City,Credit Card,445.66
769,2024-07-04,11:29,Male,Fuengirola,Credit Card,29.69
523,2024-03-27,16:13,Female,Torremolinos,Paypal,233.92
372,2024-02-20,20:21,Female,Mexico City,Paypal,998.36
623,2024-02-06,11:17,Male,Torremolinos,Credit Card,522.57
923,2024-09-11,19:48,Female,Mexico City,Credit Card,152.21
890,2024-10-22,13:23,Male,Mexico City,Credit Card,747.06
155,2024-06-18,14:34,Female,Marbella,Credit Card,449.31
819,2024-11-20,10:23,Male,Benalmedena,Credit Card,148.26
684,2024-07-19,12:42,Female,Fuengirola,Cash,835.96
750,2024-01-15,15:02,Female,Torremolinos,Paypal,361.9
284,2024-01-01,09:39,Female,Fuengirola,Paypal,748.43
112,2024-11-30,17:56,Female,Benalmedena,Credit Card,534.51
752,2024-08-18,16:33,Male,Torremolinos,Cash,188.86
483,2024-12-25,09:14,Female,Malaga,Paypal,100.38
516,2024-12-17,13:22,Male,Malaga,Credit Card,767.15
139,2024-07-26,20:27,Male,Malaga,Credit Card,44.8
939,2024-04-12,20:17,Female,Malaga,Credit Card,380.76
413,2024-04-29,11:33,Female,Mexico City,Credit Card,530.07
210,2024-10-31,10:52,Male,Torremolinos,Paypal,388.22
487,2024-11-28,15:34,Male,Mexico City,Cash,512.82
152,2024-08-21,12:16,Male,Marbella,Credit Card,184.73
15,2024-08-10,09:20,Female,Mexico City,Cash,220.84
102,2024-01-13,18:50,Male,Torremolinos,Cash,22.07
87,2024-12-23,19:41,Male,Fuengirola,Cash,734.2
359,2024-09-03,11:45,Female,Malaga,Cash,748.16
916,2024-03-23,12:20,Male,Benalmedena,Paypal,198.2
394,2024-07-14,09:08,Male,Fuengirola,Credit Card,450.97
177,2024-04-19,09:47,Male,Marbella,Credit Card,799.37
108,2024-10-10,20:01,Female,Torremolinos,Credit Card,150.1
699,2024-06-15,19:39,Male,Mexico City,Paypal,71.19
468,2024-03-09,18:28,Male,Marbella,Cash,936.25
769,2024-03-04,19:43,Male,Malaga,Paypal,633.9
208,2024-09-21,16:47,Male,Benalmedena,Cash,530.11
463,2024-12-11,09:19,Male,Benalmedena,Cash,982.26
806,2024-07-25,19:31,Female,Malaga,Credit Card,756.3
434,2024-04-09,11:48,Female,Malaga,Paypal,653.44
669,2024-02-07,17:17,Female,Malaga,Credit Card,728.4
146,2024-12-19,13:13,Female,Mexico City,Cash,642.26
362,2024-01-07,19:09,Male,Fuengirola,Cash,130.36
253,2024-12-18,14:28,Female,Torremolinos,Cash,797.88
400,2024-12-27,17:38,Male,Mexico City,Credit Card,361.75
158,2024-07-09,13:53,Male,Torremolinos,Credit Card,842.84
604,2024-10-28,17:20,Female,Benalmedena,Cash,28.11
16,2024-08-11,10:27,Female,Mexico City,Credit Card,765.95
960,2024-05-15,13:23,Male,Marbella,Paypal,256.45
580,2024-05-15,16:16,Male,Marbella,Credit Card,577.67
43,2024-03-29,11:31,Male,Fuengirola,Paypal,368.94
803,2024-01-26,16:58,Female,Malaga,Credit Card,834.34
822,2024-04-13,14:10,Female,Mexico City,Credit Card,468.34
422,2024-09-20,18:54,Male,Torremolinos,Paypal,426.84
911,2024-01-25,18:45,Female,Benalmedena,Cash,851.76
888,2024-11-03,09:16,Male,Marbella,Cash,727.8
817,2024-06-28,13:39,Male,Marbella,Cash,888.61
148,2024-03-12,18:57,Female,Malaga,Credit Card,93.35
983,2024-03-02,17:34,Male,Mexico City,Cash,580.47
673,2024-05-02,20:01,Female,Marbella,Cash,798.83
733,2024-06-15,10:58,Male,Mexico City,Cash,932.63
258,2024-07-31,11:25,Female,Marbella,Paypal,277.2
292,2024-05-22,16:18,Male,Mexico City,Paypal,104.18
953,2024-01-14,15:41,Male,Benalmedena,Paypal,951.66
772,2024-05-29,12:37,Female,Benalmedena,Credit Card,588.64
83,2024-12-20,19:55,Male,Marbella,Cash,994.1
166,2024-01-15,15:23,Female,Fuengirola,Cash,320.43
372,2024-12-23,13:20,Male,Benalmedena,Credit Card,594.22
981,2024-04-07,16:08,Male,Fuengirola,Cash,523.19
975,2024-05-28,18:38,Female,Malaga,Paypal,449.03
365,2024-05-10,18:01,Male,Benalmedena,Cash,212.48
579,2024-12-28,15:54,Female,Marbella,Cash,589.22
704,2024-04-16,19:28,Female,Malaga,Cash,181.9
280,2024-05-02,19:53,Male,Mexico City,Paypal,30.07
792,2024-01-02,11:22,Female,Marbella,Paypal,69.44
910,2024-02-21,16:50,Male,Mexico City,Credit Card,232.59
389,2024-10-21,17:08,Male,Fuengirola,Paypal,846.94
455,2024-04-23,13:23,Male,Benalmedena,Paypal,270.71
425,2024-11-15,14:29,Male,Benalmedena,Credit Card,951.64
326,2024-06-01,13:21,Female,Marbella,Paypal,236.55
810,2024-07-22,10:24,Male,Marbella,Cash,363.23
959,2024-12-10,16:40,Male,Malaga,Cash,559.12
889,2024-06-22,20:41,Female,Benalmedena,Credit Card,753.05
428,2024-01-30,20:39,Male,Torremolinos,Cash,275.0
302,2024-12-05,11:54,Male,Benalmedena,Cash,245.45
507,2024-03-31,09:03,Female,Benalmedena,Cash,988.01
75,2024-02-22,17:14,Female,Benalmedena,Credit Card,264.62
518,2024-06-28,12:04,Male,Fuengirola,Paypal,612.02
11,2024-01-13,10:46,Male,Fuengirola,Cash,607.47
347,2024-07-02,09:18,Female,Torremolinos,Credit Card,43.91
159,2024-10-19,09:46,Male,Fuengirola,Cash,221.35
758,2024-08-22,12:17,Male,Malaga,Cash,706.17
490,2024-05-15,15:56,Male,Marbella,Credit Card,10.12
846,2024-06-05,17:55,Female,Torremolinos,Credit Card,420.02
392,2024-08-31,20:30,Male,Benalmedena,Cash,324.07
769,2024-02-09,09:36,Female,Malaga,Cash,663.99
690,2024-07-16,18:24,Male,Marbella,Credit Card,174.32
62,2024-04-13,09:41,Male,Fuengirola,Cash,169.37
270,2024-07-16,18:35,Female,Mexico City,Credit Card,485.15
77,2024-03-02,20:47,Male,Torremolinos,Cash,603.04
901,2024-11-02,17:43,Female,Marbella,Paypal,70.35
890,2024-05-31,19:48,Male,Benalmedena,Cash,57.79
956,2024-07-10,09:23,Male,Marbella,Cash,880.43
349,2024-05-01,10:57,Male,Marbella,Credit Card,744.5
661,2024-09-19,15:09,Female,Mexico City,Credit Card,693.62
457,2024-12-21,09:52,Male,Mexico City,Paypal,880.08
321,2024-01-07,16:49,Female,Marbella,Paypal,840.76
336,2024-09-30,15:56,Male,Fuengirola,Paypal,81.19
779,2024-05-14,16:50,Female,Benalmedena,Credit Card,673.04
504,2024-12-27,15:15,Female,Marbella,Cash,708.06
670,2024-06-30,12:38,Female,Torremolinos,Credit Card,729.75
628,2024-06-01,14:02,Male,Malaga,Cash,847.04
